Timestamp	Inoculation Time []	pH1.PV [pH]	DO1.PV [%DO]	XCO2 1.Out [%]
2015-03-31 21:40:34	1:01:36	6.988	99.490	0.04
2015-03-31 21:41:04	1:02:06	6.988	99.490	0.04
2015-03-31 21:41:34	1:02:36	6.988	99.490	0.04
2015-03-31 21:42:04	1:03:06	6.988	99.490	0.04
2015-03-31 21:42:34	1:03:36	6.988	99.490	0.04
2015-03-31 21:43:04	1:04:06	6.988	99.490	0.04
2015-03-31 21:43:34	1:04:36	6.988	99.490	0.04
2015-03-31 21:44:04	1:05:06	6.988	99.490	0.04
2015-03-31 21:44:34	1:05:36	6.988	99.490	0.04
2015-03-31 21:45:04	1:06:06	6.988	99.490	0.04
2015-03-31 21:45:34	1:06:36	6.988	99.490	0.04
2015-03-31 21:46:04	1:07:06	6.988	99.490	0.04
2015-03-31 21:46:34	1:07:36	6.988	99.490	0.04
2015-03-31 21:47:04	1:08:06	6.988	99.490	0.04
2015-03-31 21:47:34	1:08:36	6.988	99.490	0.04
2015-03-31 21:48:04	1:09:06	6.988	99.490	0.04
2015-03-31 21:48:34	1:09:36	6.988	99.490	0.04
2015-03-31 21:49:04	1:10:06	6.988	99.490	0.04
2015-03-31 21:49:34	1:10:36	6.988	99.490	0.04
2015-03-31 21:50:04	1:11:06	6.988	99.490	0.04
2015-03-31 21:50:34	1:11:36	6.988	99.490	0.04
2015-03-31 21:51:04	1:12:06	6.988	99.490	0.04
2015-03-31 21:51:34	1:12:36	6.988	99.490	0.04
2015-03-31 21:52:04	1:13:06	6.988	99.490	0.04
2015-03-31 21:52:34	1:13:36	6.988	99.490	0.04
2015-03-31 21:53:04	1:14:06	6.988	99.490	0.04
2015-03-31 21:53:34	1:14:36	6.988	99.490	0.04
2015-03-31 21:54:04	1:15:06	6.988	99.490	0.04
2015-03-31 21:54:34	1:15:36	6.988	99.490	0.04
2015-03-31 21:55:04	1:16:06	6.988	99.490	0.04
2015-03-31 21:55:34	1:16:36	6.988	99.490	0.04
2015-03-31 21:56:04	1:17:06	6.988	99.490	0.04
2015-03-31 21:56:34	1:17:36	6.988	99.490	0.04
2015-03-31 21:57:04	1:18:06	6.988	99.490	0.04
2015-03-31 21:57:34	1:18:36	6.988	99.490	0.04
2015-03-31 21:58:04	1:19:06	6.988	99.490	0.04
2015-03-31 21:58:34	1:19:36	6.988	99.490	0.04
2015-03-31 21:59:04	1:20:06	6.988	99.490	0.04
2015-03-31 21:59:34	1:20:36	6.988	99.490	0.04
2015-03-31 22:00:04	1:21:06	6.988	99.490	0.04
2015-03-31 22:00:34	1:21:36	6.988	99.490	0.04
2015-03-31 22:01:04	1:22:06	6.988	99.490	0.04
2015-03-31 22:01:34	1:22:36	6.988	99.490	0.04
2015-03-31 22:02:04	1:23:06	6.988	99.490	0.04
2015-03-31 22:02:34	1:23:36	6.988	99.490	0.04
2015-03-31 22:03:04	1:24:06	6.988	99.490	0.04
2015-03-31 22:03:34	1:24:36	6.988	99.490	0.04
2015-03-31 22:04:04	1:25:06	6.988	99.490	0.04
2015-03-31 22:04:34	1:25:36	6.988	99.490	0.04
2015-03-31 22:05:04	1:26:06	6.988	99.490	0.04
2015-03-31 22:05:34	1:26:36	6.988	99.490	0.04
2015-03-31 22:06:04	1:27:06	6.988	99.490	0.04
2015-03-31 22:06:34	1:27:36	6.988	99.490	0.04
2015-03-31 22:07:04	1:28:06	6.988	99.490	0.04
2015-03-31 22:07:34	1:28:36	6.985	99.569	0.04
2015-03-31 22:08:04	1:29:06	6.985	99.569	0.04
2015-03-31 22:08:34	1:29:36	6.985	99.569	0.04
2015-03-31 22:09:04	1:30:06	6.985	99.569	0.04
2015-03-31 22:09:34	1:30:36	6.985	99.569	0.04
2015-03-31 22:10:04	1:31:06	6.985	99.569	0.04
2015-03-31 22:10:34	1:31:36	6.985	99.569	0.04
2015-03-31 22:11:04	1:32:06	6.985	99.569	0.04
2015-03-31 22:11:34	1:32:36	6.985	99.569	0.04
2015-03-31 22:12:04	1:33:06	6.985	99.569	0.04
2015-03-31 22:12:34	1:33:36	6.985	99.569	0.04
2015-03-31 22:13:04	1:34:06	6.985	99.569	0.04
2015-03-31 22:13:34	1:34:36	6.985	99.569	0.04
2015-03-31 22:14:04	1:35:06	6.985	99.569	0.04
2015-03-31 22:14:34	1:35:36	6.985	99.569	0.04
2015-03-31 22:15:04	1:36:06	6.985	99.569	0.04
2015-03-31 22:15:34	1:36:36	6.985	99.569	0.04
2015-03-31 22:16:04	1:37:06	6.985	99.569	0.04
2015-03-31 22:16:34	1:37:36	6.985	99.569	0.04
2015-03-31 22:17:04	1:38:06	6.985	99.569	0.04
2015-03-31 22:17:34	1:38:36	6.985	99.569	0.04
2015-03-31 22:18:04	1:39:06	6.985	99.569	0.04
2015-03-31 22:18:34	1:39:36	6.985	99.569	0.04
2015-03-31 22:19:04	1:40:06	6.985	99.569	0.04
2015-03-31 22:19:34	1:40:36	6.985	99.569	0.04
2015-03-31 22:20:04	1:41:06	6.985	99.569	0.04
2015-03-31 22:20:34	1:41:36	6.985	99.569	0.04
2015-03-31 22:21:04	1:42:06	6.985	99.569	0.04
2015-03-31 22:21:34	1:42:36	6.985	99.569	0.04
2015-03-31 22:22:04	1:43:06	6.985	99.569	0.04
2015-03-31 22:22:34	1:43:36	6.985	99.569	0.04
2015-03-31 22:23:04	1:44:06	6.985	99.569	0.04
2015-03-31 22:23:34	1:44:36	6.985	99.569	0.04
2015-03-31 22:24:04	1:45:06	6.985	99.569	0.04
2015-03-31 22:24:34	1:45:36	6.985	99.569	0.04
2015-03-31 22:25:04	1:46:06	6.985	99.569	0.04
2015-03-31 22:25:34	1:46:36	6.985	99.569	0.04
2015-03-31 22:26:04	1:47:06	6.985	99.569	0.04
2015-03-31 22:26:34	1:47:36	6.985	99.569	0.04
2015-03-31 22:27:04	1:48:06	6.985	99.569	0.04
2015-03-31 22:27:34	1:48:36	6.985	99.569	0.04
2015-03-31 22:28:04	1:49:06	6.985	99.569	0.04
2015-03-31 22:28:34	1:49:36	6.985	99.569	0.04
2015-03-31 22:29:04	1:50:06	6.985	99.569	0.04
2015-03-31 22:29:34	1:50:36	6.985	99.569	0.04
2015-03-31 22:30:04	1:51:06	6.985	99.569	0.04
2015-03-31 22:30:34	1:51:36	6.985	99.569	0.04
2015-03-31 22:31:04	1:52:06	6.985	99.569	0.04
2015-03-31 22:31:34	1:52:36	6.985	99.569	0.04
2015-03-31 22:32:04	1:53:06	6.985	99.569	0.04
2015-03-31 22:32:34	1:53:36	6.985	99.569	0.04
2015-03-31 22:33:04	1:54:06	6.985	99.569	0.04
2015-03-31 22:33:34	1:54:36	6.985	99.569	0.04
2015-03-31 22:34:04	1:55:06	6.985	99.569	0.04
2015-03-31 22:34:34	1:55:36	6.985	99.569	0.04
2015-03-31 22:35:04	1:56:06	6.985	99.569	0.04
2015-03-31 22:35:34	1:56:36	6.985	99.569	0.04
2015-03-31 22:36:04	1:57:06	6.985	99.569	0.04
2015-03-31 22:36:34	1:57:36	6.985	99.569	0.04
2015-03-31 22:37:04	1:58:06	6.985	99.569	0.04
2015-03-31 22:37:34	1:58:36	6.984	99.865	0.04
2015-03-31 22:38:04	1:59:06	6.984	99.865	0.04
2015-03-31 22:38:34	1:59:36	6.984	99.865	0.04
2015-03-31 22:39:04	2:00:06	6.984	99.865	0.04
2015-03-31 22:39:34	2:00:36	6.984	99.865	0.04
2015-03-31 22:40:04	2:01:06	6.984	99.865	0.04
2015-03-31 22:40:34	2:01:36	6.984	99.865	0.04
2015-03-31 22:41:04	2:02:06	6.984	99.865	0.04
2015-03-31 22:41:34	2:02:36	6.984	99.865	0.04
2015-03-31 22:42:04	2:03:06	6.984	99.865	0.04
2015-03-31 22:42:34	2:03:36	6.984	99.865	0.04
2015-03-31 22:43:04	2:04:06	6.984	99.865	0.04
2015-03-31 22:43:34	2:04:36	6.984	99.865	0.04
2015-03-31 22:44:04	2:05:06	6.984	99.865	0.04
2015-03-31 22:44:34	2:05:36	6.984	99.865	0.04
2015-03-31 22:45:04	2:06:06	6.984	99.865	0.04
2015-03-31 22:45:34	2:06:36	6.984	99.865	0.04
2015-03-31 22:46:04	2:07:06	6.984	99.865	0.04
2015-03-31 22:46:34	2:07:36	6.984	99.865	0.04
2015-03-31 22:47:04	2:08:06	6.984	99.865	0.04
2015-03-31 22:47:34	2:08:36	6.984	99.865	0.04
2015-03-31 22:48:04	2:09:06	6.984	99.865	0.04
2015-03-31 22:48:34	2:09:36	6.984	99.865	0.04
2015-03-31 22:49:04	2:10:06	6.984	99.865	0.04
2015-03-31 22:49:34	2:10:36	6.984	99.865	0.04
2015-03-31 22:50:04	2:11:06	6.984	99.865	0.04
2015-03-31 22:50:34	2:11:36	6.984	99.865	0.04
2015-03-31 22:51:04	2:12:06	6.984	99.865	0.04
2015-03-31 22:51:34	2:12:36	6.984	99.865	0.04
2015-03-31 22:52:04	2:13:06	6.984	99.865	0.04
2015-03-31 22:52:34	2:13:36	6.984	99.865	0.04
2015-03-31 22:53:04	2:14:06	6.984	99.865	0.04
2015-03-31 22:53:34	2:14:36	6.984	99.865	0.04
2015-03-31 22:54:04	2:15:06	6.984	99.865	0.04
2015-03-31 22:54:34	2:15:36	6.984	99.865	0.04
2015-03-31 22:55:04	2:16:06	6.984	99.865	0.04
2015-03-31 22:55:34	2:16:36	6.984	99.865	0.04
2015-03-31 22:56:04	2:17:06	6.984	99.865	0.04
2015-03-31 22:56:34	2:17:36	6.984	99.865	0.04
2015-03-31 22:57:04	2:18:06	6.984	99.865	0.04
2015-03-31 22:57:34	2:18:36	6.984	99.865	0.04
2015-03-31 22:58:04	2:19:06	6.984	99.865	0.04
2015-03-31 22:58:34	2:19:36	6.984	99.865	0.04
2015-03-31 22:59:04	2:20:06	6.984	99.865	0.04
2015-03-31 22:59:34	2:20:36	6.984	99.865	0.04
2015-03-31 23:00:04	2:21:06	6.984	99.865	0.04
2015-03-31 23:00:34	2:21:36	6.984	99.865	0.04
2015-03-31 23:01:04	2:22:06	6.984	99.865	0.04
2015-03-31 23:01:34	2:22:36	6.984	99.865	0.04
2015-03-31 23:02:04	2:23:06	6.984	99.865	0.04
2015-03-31 23:02:34	2:23:36	6.984	99.865	0.04
2015-03-31 23:03:04	2:24:06	6.984	99.865	0.04
2015-03-31 23:03:34	2:24:36	6.984	99.865	0.04
2015-03-31 23:04:04	2:25:06	6.984	99.865	0.04
2015-03-31 23:04:34	2:25:36	6.984	99.865	0.04
2015-03-31 23:05:04	2:26:06	6.984	99.865	0.04
2015-03-31 23:05:34	2:26:36	6.984	99.865	0.04
2015-03-31 23:06:04	2:27:06	6.984	99.865	0.04
2015-03-31 23:06:34	2:27:36	6.984	99.865	0.04
2015-03-31 23:07:04	2:28:06	6.984	99.865	0.04
2015-03-31 23:07:34	2:28:36	6.980	99.777	0.03
2015-03-31 23:08:04	2:29:06	6.980	99.777	0.03
2015-03-31 23:08:34	2:29:36	6.980	99.777	0.03
2015-03-31 23:09:04	2:30:06	6.980	99.777	0.03
2015-03-31 23:09:34	2:30:36	6.980	99.777	0.03
2015-03-31 23:10:04	2:31:06	6.980	99.777	0.03
2015-03-31 23:10:34	2:31:36	6.980	99.777	0.03
2015-03-31 23:11:04	2:32:06	6.980	99.777	0.03
2015-03-31 23:11:34	2:32:36	6.980	99.777	0.03
2015-03-31 23:12:04	2:33:06	6.980	99.777	0.03
2015-03-31 23:12:34	2:33:36	6.980	99.777	0.03
2015-03-31 23:13:04	2:34:06	6.980	99.777	0.03
2015-03-31 23:13:34	2:34:36	6.980	99.777	0.03
2015-03-31 23:14:04	2:35:06	6.980	99.777	0.03
2015-03-31 23:14:34	2:35:36	6.980	99.777	0.03
2015-03-31 23:15:04	2:36:06	6.980	99.777	0.03
2015-03-31 23:15:34	2:36:36	6.980	99.777	0.03
2015-03-31 23:16:04	2:37:06	6.980	99.777	0.03
2015-03-31 23:16:34	2:37:36	6.980	99.777	0.03
2015-03-31 23:17:04	2:38:06	6.980	99.777	0.03
2015-03-31 23:17:34	2:38:36	6.980	99.777	0.03
2015-03-31 23:18:04	2:39:06	6.980	99.777	0.03
2015-03-31 23:18:34	2:39:36	6.980	99.777	0.03
2015-03-31 23:19:04	2:40:06	6.980	99.777	0.03
2015-03-31 23:19:34	2:40:36	6.980	99.777	0.03
2015-03-31 23:20:04	2:41:06	6.980	99.777	0.03
2015-03-31 23:20:34	2:41:36	6.980	99.777	0.03
2015-03-31 23:21:04	2:42:06	6.980	99.777	0.03
2015-03-31 23:21:34	2:42:36	6.980	99.777	0.03
2015-03-31 23:22:04	2:43:06	6.980	99.777	0.03
2015-03-31 23:22:34	2:43:36	6.980	99.777	0.03
2015-03-31 23:23:04	2:44:06	6.980	99.777	0.03
2015-03-31 23:23:34	2:44:36	6.980	99.777	0.03
2015-03-31 23:24:04	2:45:06	6.980	99.777	0.03
2015-03-31 23:24:34	2:45:36	6.980	99.777	0.03
2015-03-31 23:25:04	2:46:06	6.980	99.777	0.03
2015-03-31 23:25:34	2:46:36	6.980	99.777	0.03
2015-03-31 23:26:04	2:47:06	6.980	99.777	0.03
2015-03-31 23:26:34	2:47:36	6.980	99.777	0.03
2015-03-31 23:27:04	2:48:06	6.980	99.777	0.03
2015-03-31 23:27:34	2:48:36	6.980	99.777	0.03
2015-03-31 23:28:04	2:49:06	6.980	99.777	0.03
2015-03-31 23:28:34	2:49:36	6.980	99.777	0.03
2015-03-31 23:29:04	2:50:06	6.980	99.777	0.03
2015-03-31 23:29:34	2:50:36	6.980	99.777	0.03
2015-03-31 23:30:04	2:51:06	6.980	99.777	0.03
2015-03-31 23:30:34	2:51:36	6.980	99.777	0.03
2015-03-31 23:31:04	2:52:06	6.980	99.777	0.03
2015-03-31 23:31:34	2:52:36	6.980	99.777	0.03
2015-03-31 23:32:04	2:53:06	6.980	99.777	0.03
2015-03-31 23:32:34	2:53:36	6.980	99.777	0.03
2015-03-31 23:33:04	2:54:06	6.980	99.777	0.03
2015-03-31 23:33:34	2:54:36	6.980	99.777	0.03
2015-03-31 23:34:04	2:55:06	6.980	99.777	0.03
2015-03-31 23:34:34	2:55:36	6.980	99.777	0.03
2015-03-31 23:35:04	2:56:06	6.980	99.777	0.03
2015-03-31 23:35:34	2:56:36	6.980	99.777	0.03
2015-03-31 23:36:04	2:57:06	6.980	99.777	0.03
2015-03-31 23:36:34	2:57:36	6.980	99.777	0.03
2015-03-31 23:37:04	2:58:06	6.980	99.777	0.03
2015-03-31 23:37:34	2:58:36	6.976	99.501	0.04
2015-03-31 23:38:04	2:59:06	6.976	99.501	0.04
2015-03-31 23:38:34	2:59:36	6.976	99.501	0.04
2015-03-31 23:39:04	3:00:06	6.976	99.501	0.04
2015-03-31 23:39:34	3:00:36	6.976	99.501	0.04
2015-03-31 23:40:04	3:01:06	6.976	99.501	0.04
2015-03-31 23:40:34	3:01:36	6.976	99.501	0.04
2015-03-31 23:41:04	3:02:06	6.976	99.501	0.04
2015-03-31 23:41:34	3:02:36	6.976	99.501	0.04
2015-03-31 23:42:04	3:03:06	6.976	99.501	0.04
2015-03-31 23:42:34	3:03:36	6.976	99.501	0.04
2015-03-31 23:43:04	3:04:06	6.976	99.501	0.04
2015-03-31 23:43:34	3:04:36	6.976	99.501	0.04
2015-03-31 23:44:04	3:05:06	6.976	99.501	0.04
2015-03-31 23:44:34	3:05:36	6.976	99.501	0.04
2015-03-31 23:45:04	3:06:06	6.976	99.501	0.04
2015-03-31 23:45:34	3:06:36	6.976	99.501	0.04
2015-03-31 23:46:04	3:07:06	6.976	99.501	0.04
2015-03-31 23:46:34	3:07:36	6.976	99.501	0.04
2015-03-31 23:47:04	3:08:06	6.976	99.501	0.04
2015-03-31 23:47:34	3:08:36	6.976	99.501	0.04
2015-03-31 23:48:04	3:09:06	6.976	99.501	0.04
2015-03-31 23:48:34	3:09:36	6.976	99.501	0.04
2015-03-31 23:49:04	3:10:06	6.976	99.501	0.04
2015-03-31 23:49:34	3:10:36	6.976	99.501	0.04
2015-03-31 23:50:04	3:11:06	6.976	99.501	0.04
2015-03-31 23:50:34	3:11:36	6.976	99.501	0.04
2015-03-31 23:51:04	3:12:06	6.976	99.501	0.04
2015-03-31 23:51:34	3:12:36	6.976	99.501	0.04
2015-03-31 23:52:04	3:13:06	6.976	98.854	0.04
2015-03-31 23:52:34	3:13:36	6.976	98.854	0.04
2015-03-31 23:53:04	3:14:06	6.976	98.854	0.04
2015-03-31 23:53:34	3:14:36	6.976	98.854	0.04
2015-03-31 23:54:04	3:15:06	6.976	98.854	0.04
2015-03-31 23:54:34	3:15:36	6.976	98.854	0.04
2015-03-31 23:55:04	3:16:06	6.976	98.854	0.04
2015-03-31 23:55:34	3:16:36	6.976	98.854	0.04
2015-03-31 23:56:04	3:17:06	6.976	98.854	0.04
2015-03-31 23:56:34	3:17:36	6.976	98.854	0.04
2015-03-31 23:57:04	3:18:06	6.976	98.854	0.04
2015-03-31 23:57:34	3:18:36	6.976	98.854	0.04
2015-03-31 23:58:04	3:19:06	6.976	98.854	0.04
2015-03-31 23:58:34	3:19:36	6.976	98.854	0.04
2015-03-31 23:59:04	3:20:06	6.976	98.854	0.04
2015-03-31 23:59:34	3:20:36	6.976	98.854	0.04
2015-04-01 00:00:04	3:21:06	6.976	98.854	0.04
2015-04-01 00:00:34	3:21:36	6.976	98.854	0.04
2015-04-01 00:01:04	3:22:06	6.976	98.854	0.04
2015-04-01 00:01:34	3:22:36	6.976	98.854	0.04
2015-04-01 00:02:04	3:23:06	6.976	98.854	0.04
2015-04-01 00:02:34	3:23:36	6.976	98.854	0.04
2015-04-01 00:03:04	3:24:06	6.976	98.854	0.04
2015-04-01 00:03:34	3:24:36	6.976	98.854	0.04
2015-04-01 00:04:04	3:25:06	6.976	98.854	0.04
2015-04-01 00:04:34	3:25:36	6.976	98.854	0.04
2015-04-01 00:05:04	3:26:06	6.976	98.854	0.04
2015-04-01 00:05:34	3:26:36	6.976	98.854	0.04
2015-04-01 00:06:04	3:27:06	6.976	98.854	0.04
2015-04-01 00:06:34	3:27:36	6.976	98.854	0.04
2015-04-01 00:07:04	3:28:06	6.976	98.854	0.04
2015-04-01 00:07:34	3:28:36	6.972	99.163	0.04
2015-04-01 00:08:04	3:29:06	6.972	99.163	0.04
2015-04-01 00:08:34	3:29:36	6.972	99.163	0.04
2015-04-01 00:09:04	3:30:06	6.972	99.163	0.04
2015-04-01 00:09:34	3:30:36	6.972	99.163	0.04
2015-04-01 00:10:04	3:31:06	6.972	99.163	0.04
2015-04-01 00:10:34	3:31:36	6.972	99.163	0.04
2015-04-01 00:11:04	3:32:06	6.972	99.163	0.04
2015-04-01 00:11:34	3:32:36	6.972	99.163	0.04
2015-04-01 00:12:04	3:33:06	6.972	99.163	0.04
2015-04-01 00:12:34	3:33:36	6.972	99.163	0.04
2015-04-01 00:13:04	3:34:06	6.972	99.163	0.04
2015-04-01 00:13:34	3:34:36	6.972	99.163	0.04
2015-04-01 00:14:04	3:35:06	6.972	99.163	0.04
2015-04-01 00:14:34	3:35:36	6.972	99.163	0.04
2015-04-01 00:15:04	3:36:06	6.972	99.163	0.04
2015-04-01 00:15:34	3:36:36	6.972	99.163	0.04
2015-04-01 00:16:04	3:37:06	6.972	99.163	0.04
2015-04-01 00:16:34	3:37:36	6.972	99.163	0.04
2015-04-01 00:17:04	3:38:06	6.972	99.163	0.04
2015-04-01 00:17:34	3:38:36	6.972	99.163	0.04
2015-04-01 00:18:04	3:39:06	6.972	99.163	0.04
2015-04-01 00:18:34	3:39:36	6.972	99.163	0.04
2015-04-01 00:19:04	3:40:06	6.972	99.163	0.04
2015-04-01 00:19:34	3:40:36	6.972	99.163	0.04
2015-04-01 00:20:04	3:41:06	6.972	99.163	0.04
2015-04-01 00:20:34	3:41:36	6.972	99.163	0.04
2015-04-01 00:21:04	3:42:06	6.972	99.163	0.04
2015-04-01 00:21:34	3:42:36	6.972	99.163	0.04
2015-04-01 00:22:04	3:43:06	6.972	99.163	0.04
2015-04-01 00:22:34	3:43:36	6.972	99.163	0.04
