Timestamp	Inoculation Time []	pH4.PV [pH]	DO4.PV [%DO]	XCO2 4.Out [%]
2015-03-31 21:07:31	0:28:34	6.949	99.192	0.03
2015-03-31 21:08:01	0:29:04	6.980	98.831	0.04
2015-03-31 21:08:31	0:29:34	6.980	98.831	0.04
2015-03-31 21:09:01	0:30:04	6.980	98.831	0.04
2015-03-31 21:09:31	0:30:34	6.980	98.831	0.04
2015-03-31 21:10:01	0:31:04	6.980	98.831	0.04
2015-03-31 21:10:31	0:31:34	6.980	98.831	0.04
2015-03-31 21:11:01	0:32:04	6.980	98.831	0.04
2015-03-31 21:11:31	0:32:34	6.980	98.831	0.04
2015-03-31 21:12:01	0:33:04	6.980	98.831	0.04
2015-03-31 21:12:31	0:33:34	6.980	98.831	0.04
2015-03-31 21:13:01	0:34:04	6.980	98.831	0.04
2015-03-31 21:13:31	0:34:34	6.980	98.831	0.04
2015-03-31 21:14:01	0:35:04	6.980	98.831	0.04
2015-03-31 21:14:31	0:35:34	6.980	98.831	0.04
2015-03-31 21:15:01	0:36:04	6.980	98.831	0.04
2015-03-31 21:15:31	0:36:34	6.980	98.831	0.04
2015-03-31 21:16:01	0:37:04	6.980	98.831	0.04
2015-03-31 21:16:31	0:37:34	6.980	98.831	0.04
2015-03-31 21:17:01	0:38:04	6.980	98.831	0.04
2015-03-31 21:17:31	0:38:34	6.980	98.831	0.04
2015-03-31 21:18:01	0:39:04	6.980	98.831	0.04
2015-03-31 21:18:31	0:39:34	6.980	98.831	0.04
2015-03-31 21:19:01	0:40:04	6.980	98.831	0.04
2015-03-31 21:19:31	0:40:34	6.980	98.831	0.04
2015-03-31 21:20:01	0:41:04	6.980	98.831	0.04
2015-03-31 21:20:31	0:41:34	6.980	98.831	0.04
2015-03-31 21:21:01	0:42:04	6.980	98.831	0.04
2015-03-31 21:21:31	0:42:34	6.980	98.831	0.04
2015-03-31 21:22:01	0:43:04	6.980	98.831	0.04
2015-03-31 21:22:31	0:43:34	6.980	98.831	0.04
2015-03-31 21:23:01	0:44:04	6.980	98.831	0.04
2015-03-31 21:23:31	0:44:34	6.980	98.831	0.04
2015-03-31 21:24:01	0:45:04	6.980	98.831	0.04
2015-03-31 21:24:31	0:45:34	6.980	98.831	0.04
2015-03-31 21:25:01	0:46:04	6.980	98.831	0.04
2015-03-31 21:25:31	0:46:34	6.980	98.831	0.04
2015-03-31 21:26:01	0:47:04	6.980	98.831	0.04
2015-03-31 21:26:31	0:47:34	6.980	98.831	0.04
2015-03-31 21:27:01	0:48:04	6.980	98.831	0.04
2015-03-31 21:27:31	0:48:34	6.980	98.831	0.04
2015-03-31 21:28:01	0:49:04	6.980	98.831	0.04
2015-03-31 21:28:31	0:49:34	6.980	98.831	0.04
2015-03-31 21:29:01	0:50:04	6.980	98.831	0.04
2015-03-31 21:29:31	0:50:34	6.980	98.831	0.04
2015-03-31 21:30:01	0:51:04	6.980	98.831	0.04
2015-03-31 21:30:31	0:51:34	6.980	98.678	0.04
2015-03-31 21:31:01	0:52:04	6.980	98.678	0.04
2015-03-31 21:31:31	0:52:34	6.980	98.678	0.04
2015-03-31 21:32:01	0:53:04	6.980	98.678	0.04
2015-03-31 21:32:31	0:53:34	6.980	98.678	0.04
2015-03-31 21:33:01	0:54:04	6.980	98.678	0.04
2015-03-31 21:33:31	0:54:34	6.980	98.678	0.04
2015-03-31 21:34:01	0:55:04	6.980	98.678	0.04
2015-03-31 21:34:31	0:55:34	6.980	98.678	0.04
2015-03-31 21:35:01	0:56:04	6.980	98.678	0.04
2015-03-31 21:35:31	0:56:34	6.980	98.678	0.04
2015-03-31 21:36:01	0:57:04	6.980	98.678	0.04
2015-03-31 21:36:31	0:57:34	6.980	98.678	0.04
2015-03-31 21:37:01	0:58:04	6.980	98.678	0.04
2015-03-31 21:37:31	0:58:34	6.980	98.678	0.04
2015-03-31 21:38:01	0:59:04	6.980	98.629	0.04
2015-03-31 21:38:31	0:59:34	6.980	98.629	0.04
2015-03-31 21:39:01	1:00:04	6.980	98.629	0.04
2015-03-31 21:39:31	1:00:34	6.980	98.629	0.04
2015-03-31 21:40:01	1:01:04	6.980	98.629	0.04
2015-03-31 21:40:31	1:01:34	6.980	98.629	0.04
2015-03-31 21:41:01	1:02:04	6.980	98.629	0.04
2015-03-31 21:41:31	1:02:34	6.980	98.629	0.04
2015-03-31 21:42:01	1:03:04	6.980	98.629	0.04
2015-03-31 21:42:31	1:03:34	6.980	98.629	0.04
2015-03-31 21:43:01	1:04:04	6.980	98.629	0.04
2015-03-31 21:43:31	1:04:34	6.980	98.629	0.04
2015-03-31 21:44:01	1:05:04	6.980	98.629	0.04
2015-03-31 21:44:31	1:05:34	6.980	98.629	0.04
2015-03-31 21:45:01	1:06:04	6.980	98.629	0.04
2015-03-31 21:45:31	1:06:34	6.980	98.629	0.04
2015-03-31 21:46:01	1:07:04	6.980	98.629	0.04
2015-03-31 21:46:31	1:07:34	6.980	98.629	0.04
2015-03-31 21:47:01	1:08:04	6.980	98.629	0.04
2015-03-31 21:47:31	1:08:34	6.980	98.629	0.04
2015-03-31 21:48:01	1:09:04	6.980	98.629	0.04
2015-03-31 21:48:31	1:09:34	6.980	98.629	0.04
2015-03-31 21:49:01	1:10:04	6.980	98.629	0.04
2015-03-31 21:49:31	1:10:34	6.980	98.629	0.04
2015-03-31 21:50:01	1:11:04	6.980	98.629	0.04
2015-03-31 21:50:31	1:11:34	6.980	98.629	0.04
2015-03-31 21:51:01	1:12:04	6.980	98.629	0.04
2015-03-31 21:51:31	1:12:34	6.980	98.629	0.04
2015-03-31 21:52:01	1:13:04	6.980	98.629	0.04
2015-03-31 21:52:31	1:13:34	6.980	98.629	0.04
2015-03-31 21:53:01	1:14:04	6.980	98.629	0.04
2015-03-31 21:53:31	1:14:34	6.980	98.629	0.04
2015-03-31 21:54:01	1:15:04	6.980	98.629	0.04
2015-03-31 21:54:31	1:15:34	6.980	98.629	0.04
2015-03-31 21:55:01	1:16:04	6.980	98.629	0.04
2015-03-31 21:55:31	1:16:34	6.980	98.629	0.04
2015-03-31 21:56:01	1:17:04	6.980	98.629	0.04
2015-03-31 21:56:31	1:17:34	6.980	98.629	0.04
2015-03-31 21:57:01	1:18:04	6.980	98.629	0.04
2015-03-31 21:57:31	1:18:34	6.980	98.629	0.04
2015-03-31 21:58:01	1:19:04	6.980	98.629	0.04
2015-03-31 21:58:31	1:19:34	6.980	98.629	0.04
2015-03-31 21:59:01	1:20:04	6.980	98.629	0.04
2015-03-31 21:59:31	1:20:34	6.980	98.629	0.04
2015-03-31 22:00:01	1:21:04	6.980	98.629	0.04
2015-03-31 22:00:31	1:21:34	6.980	98.629	0.04
2015-03-31 22:01:01	1:22:04	6.980	98.629	0.04
2015-03-31 22:01:31	1:22:34	6.980	98.629	0.04
2015-03-31 22:02:01	1:23:04	6.980	98.629	0.04
2015-03-31 22:02:31	1:23:34	6.980	98.629	0.04
2015-03-31 22:03:01	1:24:04	6.980	98.629	0.04
2015-03-31 22:03:31	1:24:34	6.980	98.629	0.04
2015-03-31 22:04:01	1:25:04	6.980	98.629	0.04
2015-03-31 22:04:31	1:25:34	6.980	98.629	0.04
2015-03-31 22:05:01	1:26:04	6.980	98.629	0.04
2015-03-31 22:05:31	1:26:34	6.980	98.629	0.04
2015-03-31 22:06:01	1:27:04	6.980	98.629	0.04
2015-03-31 22:06:31	1:27:34	6.980	98.629	0.04
2015-03-31 22:07:01	1:28:04	6.980	98.629	0.04
2015-03-31 22:07:31	1:28:34	6.980	98.629	0.04
2015-03-31 22:08:01	1:29:04	6.980	98.821	0.04
2015-03-31 22:08:31	1:29:34	6.980	98.821	0.04
2015-03-31 22:09:01	1:30:04	6.980	98.821	0.04
2015-03-31 22:09:31	1:30:34	6.980	98.821	0.04
2015-03-31 22:10:01	1:31:04	6.980	98.821	0.04
2015-03-31 22:10:31	1:31:34	6.980	98.821	0.04
2015-03-31 22:11:01	1:32:04	6.980	98.821	0.04
2015-03-31 22:11:31	1:32:34	6.980	98.821	0.04
2015-03-31 22:12:01	1:33:04	6.980	98.821	0.04
2015-03-31 22:12:31	1:33:34	6.980	98.821	0.04
2015-03-31 22:13:01	1:34:04	6.980	98.821	0.04
2015-03-31 22:13:31	1:34:34	6.980	98.821	0.04
2015-03-31 22:14:01	1:35:04	6.980	98.821	0.04
2015-03-31 22:14:31	1:35:34	6.980	98.821	0.04
2015-03-31 22:15:01	1:36:04	6.980	98.821	0.04
2015-03-31 22:15:31	1:36:34	6.980	98.821	0.04
2015-03-31 22:16:01	1:37:04	6.980	98.821	0.04
2015-03-31 22:16:31	1:37:34	6.980	98.821	0.04
2015-03-31 22:17:01	1:38:04	6.980	98.821	0.04
2015-03-31 22:17:31	1:38:34	6.980	98.821	0.04
2015-03-31 22:18:01	1:39:04	6.980	98.821	0.04
2015-03-31 22:18:31	1:39:34	6.980	98.821	0.04
2015-03-31 22:19:01	1:40:04	6.980	98.821	0.04
2015-03-31 22:19:31	1:40:34	6.980	98.821	0.04
2015-03-31 22:20:01	1:41:04	6.980	98.821	0.04
2015-03-31 22:20:31	1:41:34	6.980	98.821	0.04
2015-03-31 22:21:01	1:42:04	6.980	98.821	0.04
2015-03-31 22:21:31	1:42:34	6.980	98.821	0.04
2015-03-31 22:22:01	1:43:04	6.980	98.821	0.04
2015-03-31 22:22:31	1:43:34	6.980	98.821	0.04
2015-03-31 22:23:01	1:44:04	6.980	98.821	0.04
2015-03-31 22:23:31	1:44:34	6.980	98.821	0.04
2015-03-31 22:24:01	1:45:04	6.980	98.821	0.04
2015-03-31 22:24:31	1:45:34	6.980	98.821	0.04
2015-03-31 22:25:01	1:46:04	6.980	98.821	0.04
2015-03-31 22:25:31	1:46:34	6.980	98.821	0.04
2015-03-31 22:26:01	1:47:04	6.980	98.828	0.04
2015-03-31 22:26:31	1:47:34	6.980	98.828	0.04
2015-03-31 22:27:01	1:48:04	6.980	98.828	0.04
2015-03-31 22:27:31	1:48:34	6.980	98.828	0.04
2015-03-31 22:28:01	1:49:04	6.980	98.828	0.04
2015-03-31 22:28:31	1:49:34	6.980	98.316	0.04
2015-03-31 22:29:01	1:50:04	6.980	98.316	0.04
2015-03-31 22:29:31	1:50:34	6.980	98.316	0.04
2015-03-31 22:30:01	1:51:04	6.980	98.316	0.04
2015-03-31 22:30:31	1:51:34	6.980	98.316	0.04
2015-03-31 22:31:01	1:52:04	6.980	98.316	0.04
2015-03-31 22:31:31	1:52:34	6.980	98.316	0.04
2015-03-31 22:32:01	1:53:04	6.980	98.316	0.04
2015-03-31 22:32:31	1:53:34	6.980	98.316	0.04
2015-03-31 22:33:01	1:54:04	6.980	98.316	0.04
2015-03-31 22:33:31	1:54:34	6.980	98.316	0.04
2015-03-31 22:34:01	1:55:04	6.980	98.316	0.04
2015-03-31 22:34:31	1:55:34	6.980	98.316	0.04
2015-03-31 22:35:01	1:56:04	6.980	98.316	0.04
2015-03-31 22:35:31	1:56:34	6.980	98.316	0.04
2015-03-31 22:36:01	1:57:04	6.980	98.316	0.04
2015-03-31 22:36:31	1:57:34	6.980	98.316	0.04
2015-03-31 22:37:01	1:58:04	6.980	98.316	0.04
2015-03-31 22:37:31	1:58:34	6.980	98.316	0.04
2015-03-31 22:38:01	1:59:04	6.976	98.104	0.04
2015-03-31 22:38:31	1:59:34	6.976	98.104	0.04
2015-03-31 22:39:01	2:00:04	6.976	98.104	0.04
2015-03-31 22:39:31	2:00:34	6.976	98.104	0.04
2015-03-31 22:40:01	2:01:04	6.976	98.104	0.04
2015-03-31 22:40:31	2:01:34	6.976	98.104	0.04
2015-03-31 22:41:01	2:02:04	6.976	98.104	0.04
2015-03-31 22:41:31	2:02:34	6.976	98.104	0.04
2015-03-31 22:42:01	2:03:04	6.976	98.104	0.04
2015-03-31 22:42:31	2:03:34	6.976	98.104	0.04
2015-03-31 22:43:01	2:04:04	6.976	98.104	0.04
2015-03-31 22:43:31	2:04:34	6.976	98.104	0.04
2015-03-31 22:44:01	2:05:04	6.976	98.104	0.04
2015-03-31 22:44:31	2:05:34	6.976	98.104	0.04
2015-03-31 22:45:01	2:06:04	6.976	98.104	0.04
2015-03-31 22:45:31	2:06:34	6.976	98.104	0.04
2015-03-31 22:46:01	2:07:04	6.976	98.104	0.04
2015-03-31 22:46:31	2:07:34	6.976	98.104	0.04
2015-03-31 22:47:01	2:08:04	6.976	98.104	0.04
2015-03-31 22:47:31	2:08:34	6.976	98.104	0.04
2015-03-31 22:48:01	2:09:04	6.976	98.104	0.04
2015-03-31 22:48:31	2:09:34	6.976	98.104	0.04
2015-03-31 22:49:01	2:10:04	6.976	98.104	0.04
2015-03-31 22:49:31	2:10:34	6.976	98.104	0.04
2015-03-31 22:50:01	2:11:04	6.976	98.104	0.04
2015-03-31 22:50:31	2:11:34	6.976	98.104	0.04
2015-03-31 22:51:01	2:12:04	6.976	98.104	0.04
2015-03-31 22:51:31	2:12:34	6.976	98.104	0.04
2015-03-31 22:52:01	2:13:04	6.976	98.104	0.04
2015-03-31 22:52:31	2:13:34	6.976	98.104	0.04
2015-03-31 22:53:01	2:14:04	6.976	98.104	0.04
2015-03-31 22:53:31	2:14:34	6.976	98.104	0.04
2015-03-31 22:54:01	2:15:04	6.976	98.104	0.04
2015-03-31 22:54:31	2:15:34	6.976	98.104	0.04
2015-03-31 22:55:01	2:16:04	6.976	98.104	0.04
2015-03-31 22:55:31	2:16:34	6.976	98.104	0.04
2015-03-31 22:56:01	2:17:04	6.976	98.104	0.04
2015-03-31 22:56:31	2:17:34	6.976	98.104	0.04
2015-03-31 22:57:01	2:18:04	6.976	98.104	0.04
2015-03-31 22:57:31	2:18:34	6.976	98.104	0.04
2015-03-31 22:58:01	2:19:04	6.976	98.104	0.04
2015-03-31 22:58:31	2:19:34	6.976	98.104	0.04
2015-03-31 22:59:01	2:20:04	6.976	98.104	0.04
2015-03-31 22:59:31	2:20:34	6.976	98.104	0.04
2015-03-31 23:00:01	2:21:04	6.976	98.104	0.04
2015-03-31 23:00:31	2:21:34	6.976	98.104	0.04
2015-03-31 23:01:01	2:22:04	6.976	98.104	0.04
2015-03-31 23:01:31	2:22:34	6.976	98.104	0.04
2015-03-31 23:02:01	2:23:04	6.976	98.104	0.04
2015-03-31 23:02:31	2:23:34	6.976	98.104	0.04
2015-03-31 23:03:01	2:24:04	6.976	98.104	0.04
2015-03-31 23:03:31	2:24:34	6.976	98.104	0.04
2015-03-31 23:04:01	2:25:04	6.976	98.104	0.04
2015-03-31 23:04:31	2:25:34	6.976	98.104	0.04
2015-03-31 23:05:01	2:26:04	6.976	98.104	0.04
2015-03-31 23:05:31	2:26:34	6.976	98.104	0.04
2015-03-31 23:06:01	2:27:04	6.976	98.104	0.04
2015-03-31 23:06:31	2:27:34	6.976	98.104	0.04
2015-03-31 23:07:01	2:28:04	6.976	98.104	0.04
2015-03-31 23:07:31	2:28:34	6.976	98.104	0.04
2015-03-31 23:08:01	2:29:04	6.972	98.171	0.04
2015-03-31 23:08:31	2:29:34	6.972	98.171	0.04
2015-03-31 23:09:01	2:30:04	6.972	98.171	0.04
2015-03-31 23:09:31	2:30:34	6.972	98.171	0.04
2015-03-31 23:10:01	2:31:04	6.972	98.171	0.04
2015-03-31 23:10:31	2:31:34	6.972	98.171	0.04
2015-03-31 23:11:01	2:32:04	6.972	98.171	0.04
2015-03-31 23:11:31	2:32:34	6.972	98.171	0.04
2015-03-31 23:12:01	2:33:04	6.972	98.171	0.04
2015-03-31 23:12:31	2:33:34	6.972	98.171	0.04
2015-03-31 23:13:01	2:34:04	6.972	98.171	0.04
2015-03-31 23:13:31	2:34:34	6.972	98.171	0.04
2015-03-31 23:14:01	2:35:04	6.972	98.171	0.04
2015-03-31 23:14:31	2:35:34	6.972	98.171	0.04
2015-03-31 23:15:01	2:36:04	6.972	98.171	0.04
2015-03-31 23:15:31	2:36:34	6.972	98.171	0.04
2015-03-31 23:16:01	2:37:04	6.972	97.780	0.04
2015-03-31 23:16:31	2:37:34	6.972	97.780	0.04
2015-03-31 23:17:01	2:38:04	6.972	97.780	0.04
2015-03-31 23:17:31	2:38:34	6.972	97.780	0.04
2015-03-31 23:18:01	2:39:04	6.972	97.780	0.04
2015-03-31 23:18:31	2:39:34	6.972	97.780	0.04
2015-03-31 23:19:01	2:40:04	6.972	97.780	0.04
2015-03-31 23:19:31	2:40:34	6.972	97.780	0.04
2015-03-31 23:20:01	2:41:04	6.972	97.780	0.04
2015-03-31 23:20:31	2:41:34	6.972	97.780	0.04
2015-03-31 23:21:01	2:42:04	6.972	97.780	0.04
2015-03-31 23:21:31	2:42:34	6.972	97.780	0.04
2015-03-31 23:22:01	2:43:04	6.972	97.780	0.04
2015-03-31 23:22:31	2:43:34	6.972	97.780	0.04
2015-03-31 23:23:01	2:44:04	6.972	97.780	0.04
2015-03-31 23:23:31	2:44:34	6.972	97.780	0.04
2015-03-31 23:24:01	2:45:04	6.972	97.780	0.04
2015-03-31 23:24:31	2:45:34	6.972	97.780	0.04
2015-03-31 23:25:01	2:46:04	6.972	97.780	0.04
2015-03-31 23:25:31	2:46:34	6.972	97.780	0.04
2015-03-31 23:26:01	2:47:04	6.972	97.780	0.04
2015-03-31 23:26:31	2:47:34	6.972	97.780	0.04
2015-03-31 23:27:01	2:48:04	6.972	97.780	0.04
2015-03-31 23:27:31	2:48:34	6.972	97.780	0.04
2015-03-31 23:28:01	2:49:04	6.972	97.780	0.04
2015-03-31 23:28:31	2:49:34	6.972	97.780	0.04
2015-03-31 23:29:01	2:50:04	6.972	97.780	0.04
2015-03-31 23:29:31	2:50:34	6.972	97.780	0.04
2015-03-31 23:30:01	2:51:04	6.972	97.780	0.04
2015-03-31 23:30:31	2:51:34	6.972	97.780	0.04
2015-03-31 23:31:01	2:52:04	6.972	97.780	0.04
2015-03-31 23:31:31	2:52:34	6.972	97.780	0.04
2015-03-31 23:32:01	2:53:04	6.972	97.780	0.04
2015-03-31 23:32:31	2:53:34	6.972	97.780	0.04
2015-03-31 23:33:01	2:54:04	6.972	97.780	0.04
2015-03-31 23:33:31	2:54:34	6.972	97.780	0.04
2015-03-31 23:34:01	2:55:04	6.972	97.780	0.04
2015-03-31 23:34:31	2:55:34	6.972	97.780	0.04
2015-03-31 23:35:01	2:56:04	6.972	97.780	0.04
2015-03-31 23:35:31	2:56:34	6.972	97.780	0.04
2015-03-31 23:36:01	2:57:04	6.972	97.780	0.04
2015-03-31 23:36:31	2:57:34	6.972	97.780	0.04
2015-03-31 23:37:01	2:58:04	6.972	97.780	0.04
2015-03-31 23:37:31	2:58:34	6.972	97.780	0.04
2015-03-31 23:38:01	2:59:04	6.984	97.535	0.04
2015-03-31 23:38:31	2:59:34	6.984	97.535	0.04
2015-03-31 23:39:01	3:00:04	6.984	97.535	0.04
2015-03-31 23:39:31	3:00:34	6.984	97.535	0.04
2015-03-31 23:40:01	3:01:04	6.984	97.535	0.04
2015-03-31 23:40:31	3:01:34	6.984	97.535	0.04
2015-03-31 23:41:01	3:02:04	6.984	97.535	0.04
2015-03-31 23:41:31	3:02:34	6.984	97.535	0.04
2015-03-31 23:42:01	3:03:04	6.984	97.535	0.04
2015-03-31 23:42:31	3:03:34	6.984	97.535	0.04
2015-03-31 23:43:01	3:04:04	6.984	97.535	0.04
2015-03-31 23:43:31	3:04:34	6.984	97.535	0.04
2015-03-31 23:44:01	3:05:04	6.984	97.535	0.04
2015-03-31 23:44:31	3:05:34	6.984	97.535	0.04
2015-03-31 23:45:01	3:06:04	6.984	97.535	0.04
2015-03-31 23:45:31	3:06:34	6.984	97.535	0.04
2015-03-31 23:46:01	3:07:04	6.984	97.535	0.04
2015-03-31 23:46:31	3:07:34	6.984	97.535	0.04
2015-03-31 23:47:01	3:08:04	6.984	97.535	0.04
2015-03-31 23:47:31	3:08:34	6.984	97.535	0.04
2015-03-31 23:48:01	3:09:04	6.984	97.535	0.04
2015-03-31 23:48:31	3:09:34	6.984	97.535	0.04
2015-03-31 23:49:01	3:10:04	6.984	97.535	0.04
2015-03-31 23:49:31	3:10:34	6.984	97.535	0.04
2015-03-31 23:50:01	3:11:04	6.984	97.535	0.04
2015-03-31 23:50:31	3:11:34	6.984	97.535	0.04
2015-03-31 23:51:01	3:12:04	6.984	97.535	0.04
2015-03-31 23:51:31	3:12:34	6.984	97.535	0.04
2015-03-31 23:52:01	3:13:04	6.984	97.535	0.04
2015-03-31 23:52:31	3:13:34	6.984	97.535	0.04
2015-03-31 23:53:01	3:14:04	6.984	97.535	0.04
2015-03-31 23:53:31	3:14:34	6.984	97.535	0.04
2015-03-31 23:54:01	3:15:04	6.984	97.535	0.04
2015-03-31 23:54:31	3:15:34	6.984	97.535	0.04
2015-03-31 23:55:01	3:16:04	6.984	97.535	0.04
2015-03-31 23:55:31	3:16:34	6.984	97.535	0.04
2015-03-31 23:56:01	3:17:04	6.984	97.535	0.04
2015-03-31 23:56:31	3:17:34	6.984	97.535	0.04
2015-03-31 23:57:01	3:18:04	6.984	97.535	0.04
2015-03-31 23:57:31	3:18:34	6.984	97.535	0.04
2015-03-31 23:58:01	3:19:04	6.984	97.535	0.04
2015-03-31 23:58:31	3:19:34	6.984	97.535	0.04
2015-03-31 23:59:01	3:20:04	6.984	97.535	0.04
2015-03-31 23:59:31	3:20:34	6.984	97.535	0.04
2015-04-01 00:00:01	3:21:04	6.984	97.535	0.04
2015-04-01 00:00:31	3:21:34	6.984	97.535	0.04
2015-04-01 00:01:01	3:22:04	6.984	97.535	0.04
2015-04-01 00:01:31	3:22:34	6.984	97.535	0.04
2015-04-01 00:02:01	3:23:04	6.984	97.535	0.04
2015-04-01 00:02:31	3:23:34	6.984	97.535	0.04
2015-04-01 00:03:01	3:24:04	6.984	97.535	0.04
2015-04-01 00:03:31	3:24:34	6.984	97.535	0.04
2015-04-01 00:04:01	3:25:04	6.984	97.260	0.04
2015-04-01 00:04:31	3:25:34	6.984	97.260	0.04
2015-04-01 00:05:01	3:26:04	6.984	97.260	0.04
2015-04-01 00:05:31	3:26:34	6.984	97.260	0.04
2015-04-01 00:06:01	3:27:04	6.984	97.260	0.04
2015-04-01 00:06:31	3:27:34	6.984	97.260	0.04
2015-04-01 00:07:01	3:28:04	6.984	97.260	0.04
2015-04-01 00:07:31	3:28:34	6.984	97.260	0.04
2015-04-01 00:08:01	3:29:04	6.976	97.768	0.04
2015-04-01 00:08:31	3:29:34	6.976	97.768	0.04
2015-04-01 00:09:01	3:30:04	6.976	97.768	0.04
2015-04-01 00:09:31	3:30:34	6.976	97.768	0.04
2015-04-01 00:10:01	3:31:04	6.976	97.768	0.04
2015-04-01 00:10:31	3:31:34	6.976	97.768	0.04
2015-04-01 00:11:01	3:32:04	6.976	97.768	0.04
2015-04-01 00:11:31	3:32:34	6.976	97.768	0.04
2015-04-01 00:12:01	3:33:04	6.976	97.768	0.04
2015-04-01 00:12:31	3:33:34	6.976	97.768	0.04
2015-04-01 00:13:01	3:34:04	6.976	97.768	0.04
2015-04-01 00:13:31	3:34:34	6.976	97.768	0.04
2015-04-01 00:14:01	3:35:04	6.976	97.768	0.04
2015-04-01 00:14:31	3:35:34	6.976	97.768	0.04
2015-04-01 00:15:01	3:36:04	6.976	97.768	0.04
2015-04-01 00:15:31	3:36:34	6.976	97.768	0.04
2015-04-01 00:16:01	3:37:04	6.976	97.768	0.04
2015-04-01 00:16:31	3:37:34	6.976	97.768	0.04
2015-04-01 00:17:01	3:38:04	6.976	97.768	0.04
2015-04-01 00:17:31	3:38:34	6.976	97.768	0.04
2015-04-01 00:18:01	3:39:04	6.976	97.768	0.04
2015-04-01 00:18:31	3:39:34	6.976	97.768	0.04
2015-04-01 00:19:01	3:40:04	6.976	97.768	0.04
2015-04-01 00:19:31	3:40:34	6.976	97.768	0.04
2015-04-01 00:20:01	3:41:04	6.976	97.768	0.04
2015-04-01 00:20:31	3:41:34	6.976	97.768	0.04
2015-04-01 00:21:01	3:42:04	6.976	97.768	0.04
2015-04-01 00:21:31	3:42:34	6.976	97.768	0.04
2015-04-01 00:22:01	3:43:04	6.976	97.768	0.04
2015-04-01 00:22:31	3:43:34	6.976	97.768	0.04
