Timestamp	Inoculation Time []	pH8.PV [pH]	DO8.PV [%DO]	XCO2 8.Out [%]
2015-03-31 20:59:19	0:20:21	6.963	96.890	0.04
2015-03-31 20:59:49	0:20:51	6.963	96.890	0.04
2015-03-31 21:00:19	0:21:21	6.963	96.890	0.04
2015-03-31 21:00:49	0:21:51	6.963	96.890	0.04
2015-03-31 21:01:19	0:22:21	6.963	96.890	0.04
2015-03-31 21:01:49	0:22:51	6.963	96.890	0.04
2015-03-31 21:02:19	0:23:21	6.963	96.890	0.04
2015-03-31 21:02:49	0:23:51	6.963	96.890	0.04
2015-03-31 21:03:19	0:24:21	6.963	96.890	0.04
2015-03-31 21:03:49	0:24:51	6.963	96.890	0.04
2015-03-31 21:04:19	0:25:21	6.963	96.890	0.04
2015-03-31 21:04:49	0:25:51	6.963	96.890	0.04
2015-03-31 21:05:19	0:26:21	6.963	96.890	0.04
2015-03-31 21:05:49	0:26:51	6.963	96.874	0.04
2015-03-31 21:06:19	0:27:21	6.963	97.433	0.04
2015-03-31 21:06:49	0:27:51	6.963	97.433	0.04
2015-03-31 21:07:19	0:28:21	6.963	97.433	0.04
2015-03-31 21:07:49	0:28:51	6.963	97.433	0.04
2015-03-31 21:08:19	0:29:21	6.963	97.433	0.04
2015-03-31 21:08:49	0:29:51	6.972	97.387	0.04
2015-03-31 21:09:19	0:30:21	6.972	97.387	0.04
2015-03-31 21:09:49	0:30:51	6.972	97.387	0.04
2015-03-31 21:10:19	0:31:21	6.972	97.387	0.04
2015-03-31 21:10:49	0:31:51	6.972	97.387	0.04
2015-03-31 21:11:19	0:32:21	6.972	97.387	0.04
2015-03-31 21:11:49	0:32:51	6.972	97.387	0.04
2015-03-31 21:12:19	0:33:21	6.972	97.387	0.04
2015-03-31 21:12:49	0:33:51	6.972	97.387	0.04
2015-03-31 21:13:19	0:34:21	6.972	96.689	0.04
2015-03-31 21:13:49	0:34:51	6.972	96.820	0.04
2015-03-31 21:14:19	0:35:21	6.972	97.709	0.04
2015-03-31 21:14:49	0:35:51	6.972	97.660	0.04
2015-03-31 21:15:19	0:36:21	6.972	96.802	0.04
2015-03-31 21:15:49	0:36:51	6.972	96.802	0.04
2015-03-31 21:16:19	0:37:21	6.972	96.802	0.04
2015-03-31 21:16:49	0:37:51	6.972	97.020	0.04
2015-03-31 21:17:19	0:38:21	6.972	97.020	0.04
2015-03-31 21:17:49	0:38:51	6.972	97.020	0.04
2015-03-31 21:18:19	0:39:21	6.972	97.020	0.04
2015-03-31 21:18:49	0:39:51	6.972	97.020	0.04
2015-03-31 21:19:19	0:40:21	6.972	97.020	0.04
2015-03-31 21:19:49	0:40:51	6.972	97.020	0.04
2015-03-31 21:20:19	0:41:21	6.972	97.020	0.04
2015-03-31 21:20:49	0:41:51	6.972	97.020	0.04
2015-03-31 21:21:19	0:42:21	6.972	97.020	0.04
2015-03-31 21:21:49	0:42:51	6.972	97.020	0.04
2015-03-31 21:22:19	0:43:21	6.972	97.020	0.04
2015-03-31 21:22:49	0:43:51	6.972	97.020	0.04
2015-03-31 21:23:19	0:44:21	6.972	97.020	0.04
2015-03-31 21:23:49	0:44:51	6.972	97.020	0.04
2015-03-31 21:24:19	0:45:21	6.972	97.020	0.04
2015-03-31 21:24:49	0:45:51	6.972	97.020	0.04
2015-03-31 21:25:19	0:46:21	6.972	97.020	0.04
2015-03-31 21:25:49	0:46:51	6.972	97.020	0.04
2015-03-31 21:26:19	0:47:21	6.972	97.020	0.04
2015-03-31 21:26:49	0:47:51	6.972	97.020	0.04
2015-03-31 21:27:19	0:48:21	6.972	97.020	0.04
2015-03-31 21:27:49	0:48:52	6.972	97.020	0.04
2015-03-31 21:28:19	0:49:21	6.972	97.020	0.04
2015-03-31 21:28:49	0:49:51	6.972	97.020	0.04
2015-03-31 21:29:19	0:50:21	6.972	97.020	0.04
2015-03-31 21:29:49	0:50:51	6.972	97.020	0.04
2015-03-31 21:30:19	0:51:21	6.972	96.359	0.04
2015-03-31 21:30:49	0:51:51	6.972	96.359	0.04
2015-03-31 21:31:19	0:52:21	6.972	96.359	0.04
2015-03-31 21:31:49	0:52:51	6.972	96.359	0.04
2015-03-31 21:32:19	0:53:21	6.972	96.359	0.04
2015-03-31 21:32:49	0:53:51	6.972	96.359	0.04
2015-03-31 21:33:19	0:54:21	6.972	96.359	0.04
2015-03-31 21:33:49	0:54:51	6.972	96.359	0.04
2015-03-31 21:34:19	0:55:21	6.972	96.359	0.04
2015-03-31 21:34:49	0:55:51	6.972	96.359	0.04
2015-03-31 21:35:19	0:56:21	6.972	96.359	0.04
2015-03-31 21:35:49	0:56:51	6.972	96.359	0.04
2015-03-31 21:36:19	0:57:21	6.972	96.804	0.04
2015-03-31 21:36:49	0:57:51	6.972	97.422	0.04
2015-03-31 21:37:19	0:58:21	6.972	97.358	0.04
2015-03-31 21:37:49	0:58:51	6.972	96.475	0.04
2015-03-31 21:38:19	0:59:21	6.972	96.475	0.04
2015-03-31 21:38:49	0:59:51	6.976	96.555	0.04
2015-03-31 21:39:19	1:00:21	6.976	96.555	0.04
2015-03-31 21:39:49	1:00:51	6.976	96.555	0.04
2015-03-31 21:40:19	1:01:21	6.976	96.555	0.04
2015-03-31 21:40:49	1:01:51	6.976	96.555	0.04
2015-03-31 21:41:19	1:02:21	6.976	96.555	0.04
2015-03-31 21:41:49	1:02:51	6.976	96.555	0.04
2015-03-31 21:42:19	1:03:21	6.976	96.555	0.04
2015-03-31 21:42:49	1:03:51	6.976	96.555	0.04
2015-03-31 21:43:19	1:04:21	6.976	96.555	0.04
2015-03-31 21:43:49	1:04:51	6.976	96.555	0.04
2015-03-31 21:44:19	1:05:21	6.976	96.555	0.04
2015-03-31 21:44:49	1:05:51	6.976	96.555	0.04
2015-03-31 21:45:19	1:06:21	6.976	96.555	0.04
2015-03-31 21:45:49	1:06:51	6.976	96.555	0.04
2015-03-31 21:46:19	1:07:21	6.976	96.555	0.04
2015-03-31 21:46:49	1:07:51	6.976	96.555	0.04
2015-03-31 21:47:19	1:08:21	6.976	96.555	0.04
2015-03-31 21:47:49	1:08:51	6.976	96.555	0.04
2015-03-31 21:48:19	1:09:21	6.976	96.555	0.04
2015-03-31 21:48:49	1:09:51	6.976	96.555	0.04
2015-03-31 21:49:19	1:10:21	6.976	96.555	0.04
2015-03-31 21:49:49	1:10:51	6.976	96.555	0.04
2015-03-31 21:50:19	1:11:22	6.976	96.555	0.04
2015-03-31 21:50:49	1:11:51	6.976	96.555	0.04
2015-03-31 21:51:19	1:12:21	6.976	96.555	0.04
2015-03-31 21:51:49	1:12:51	6.976	96.555	0.04
2015-03-31 21:52:19	1:13:22	6.976	96.555	0.04
2015-03-31 21:52:49	1:13:51	6.976	96.555	0.04
2015-03-31 21:53:19	1:14:21	6.976	96.555	0.04
2015-03-31 21:53:49	1:14:51	6.976	96.555	0.04
2015-03-31 21:54:19	1:15:21	6.976	97.933	0.04
2015-03-31 21:54:49	1:15:51	6.976	97.933	0.04
2015-03-31 21:55:19	1:16:21	6.976	97.933	0.04
2015-03-31 21:55:49	1:16:51	6.976	97.933	0.04
2015-03-31 21:56:19	1:17:21	6.976	97.933	0.04
2015-03-31 21:56:49	1:17:51	6.976	97.933	0.04
2015-03-31 21:57:19	1:18:21	6.976	97.933	0.04
2015-03-31 21:57:49	1:18:51	6.976	97.933	0.04
2015-03-31 21:58:19	1:19:21	6.976	97.933	0.04
2015-03-31 21:58:49	1:19:51	6.976	97.933	0.04
2015-03-31 21:59:19	1:20:21	6.976	97.933	0.04
2015-03-31 21:59:49	1:20:51	6.976	97.933	0.04
2015-03-31 22:00:19	1:21:21	6.976	97.933	0.04
2015-03-31 22:00:49	1:21:51	6.976	97.933	0.04
2015-03-31 22:01:19	1:22:21	6.976	97.933	0.04
2015-03-31 22:01:49	1:22:51	6.976	96.829	0.04
2015-03-31 22:02:19	1:23:21	6.976	96.829	0.04
2015-03-31 22:02:49	1:23:51	6.976	96.829	0.04
2015-03-31 22:03:19	1:24:21	6.976	96.829	0.04
2015-03-31 22:03:49	1:24:51	6.976	96.829	0.04
2015-03-31 22:04:19	1:25:21	6.976	96.829	0.04
2015-03-31 22:04:49	1:25:51	6.976	96.829	0.04
2015-03-31 22:05:19	1:26:21	6.976	96.829	0.04
2015-03-31 22:05:49	1:26:51	6.976	96.829	0.04
2015-03-31 22:06:19	1:27:21	6.976	96.829	0.04
2015-03-31 22:06:49	1:27:51	6.976	96.829	0.04
2015-03-31 22:07:19	1:28:21	6.976	96.829	0.04
2015-03-31 22:07:49	1:28:51	6.976	96.829	0.04
2015-03-31 22:08:19	1:29:21	6.976	96.829	0.04
2015-03-31 22:08:49	1:29:51	6.972	96.879	0.04
2015-03-31 22:09:19	1:30:21	6.972	96.879	0.04
2015-03-31 22:09:49	1:30:51	6.972	96.879	0.04
2015-03-31 22:10:19	1:31:21	6.972	96.879	0.04
2015-03-31 22:10:49	1:31:51	6.972	96.879	0.04
2015-03-31 22:11:19	1:32:21	6.972	96.879	0.04
2015-03-31 22:11:49	1:32:51	6.972	96.879	0.04
2015-03-31 22:12:19	1:33:21	6.972	96.879	0.04
2015-03-31 22:12:49	1:33:51	6.972	96.879	0.04
2015-03-31 22:13:19	1:34:21	6.972	96.879	0.04
2015-03-31 22:13:49	1:34:51	6.972	96.879	0.04
2015-03-31 22:14:19	1:35:21	6.972	96.879	0.04
2015-03-31 22:14:49	1:35:51	6.972	96.879	0.04
2015-03-31 22:15:19	1:36:21	6.972	96.879	0.04
2015-03-31 22:15:49	1:36:51	6.972	96.879	0.04
2015-03-31 22:16:19	1:37:21	6.972	96.879	0.04
2015-03-31 22:16:49	1:37:51	6.972	96.879	0.04
2015-03-31 22:17:19	1:38:21	6.972	96.879	0.04
2015-03-31 22:17:49	1:38:51	6.972	96.879	0.04
2015-03-31 22:18:19	1:39:21	6.972	96.879	0.04
2015-03-31 22:18:49	1:39:51	6.972	96.879	0.04
2015-03-31 22:19:19	1:40:21	6.972	96.879	0.04
2015-03-31 22:19:49	1:40:51	6.972	96.879	0.04
2015-03-31 22:20:19	1:41:21	6.972	96.879	0.04
2015-03-31 22:20:49	1:41:51	6.972	96.879	0.04
2015-03-31 22:21:19	1:42:21	6.972	96.879	0.04
2015-03-31 22:21:49	1:42:51	6.972	96.879	0.04
2015-03-31 22:22:19	1:43:21	6.972	96.879	0.04
2015-03-31 22:22:49	1:43:51	6.972	96.879	0.04
2015-03-31 22:23:19	1:44:21	6.972	96.879	0.04
2015-03-31 22:23:49	1:44:51	6.972	96.879	0.04
2015-03-31 22:24:19	1:45:21	6.972	96.879	0.04
2015-03-31 22:24:49	1:45:51	6.972	96.879	0.04
2015-03-31 22:25:19	1:46:21	6.972	96.879	0.04
2015-03-31 22:25:49	1:46:51	6.972	96.879	0.04
2015-03-31 22:26:19	1:47:21	6.972	96.879	0.04
2015-03-31 22:26:49	1:47:51	6.972	96.879	0.04
2015-03-31 22:27:19	1:48:21	6.972	96.879	0.04
2015-03-31 22:27:49	1:48:51	6.972	96.879	0.04
2015-03-31 22:28:19	1:49:21	6.972	96.879	0.04
2015-03-31 22:28:49	1:49:51	6.972	96.879	0.04
2015-03-31 22:29:19	1:50:21	6.972	96.879	0.04
2015-03-31 22:29:49	1:50:51	6.972	96.879	0.04
2015-03-31 22:30:19	1:51:21	6.972	96.879	0.04
2015-03-31 22:30:49	1:51:51	6.972	96.879	0.04
2015-03-31 22:31:19	1:52:21	6.972	96.879	0.04
2015-03-31 22:31:49	1:52:51	6.972	96.879	0.04
2015-03-31 22:32:19	1:53:21	6.972	96.879	0.04
2015-03-31 22:32:49	1:53:51	6.972	96.879	0.04
2015-03-31 22:33:19	1:54:21	6.972	96.879	0.04
2015-03-31 22:33:49	1:54:51	6.972	96.879	0.04
2015-03-31 22:34:19	1:55:21	6.972	96.879	0.04
2015-03-31 22:34:49	1:55:51	6.972	96.879	0.04
2015-03-31 22:35:19	1:56:21	6.972	96.879	0.04
2015-03-31 22:35:49	1:56:51	6.972	96.879	0.04
2015-03-31 22:36:19	1:57:21	6.972	96.879	0.04
2015-03-31 22:36:49	1:57:51	6.972	96.879	0.04
2015-03-31 22:37:19	1:58:21	6.972	96.879	0.04
2015-03-31 22:37:49	1:58:51	6.972	96.879	0.04
2015-03-31 22:38:19	1:59:21	6.972	96.879	0.04
2015-03-31 22:38:49	1:59:51	6.976	96.672	0.04
2015-03-31 22:39:19	2:00:21	6.976	96.672	0.04
2015-03-31 22:39:49	2:00:51	6.976	96.672	0.04
2015-03-31 22:40:19	2:01:21	6.976	96.672	0.04
2015-03-31 22:40:49	2:01:51	6.976	96.672	0.04
2015-03-31 22:41:19	2:02:21	6.976	96.672	0.04
2015-03-31 22:41:49	2:02:51	6.976	96.672	0.04
2015-03-31 22:42:19	2:03:21	6.976	96.672	0.04
2015-03-31 22:42:49	2:03:51	6.976	96.672	0.04
2015-03-31 22:43:19	2:04:21	6.976	96.672	0.04
2015-03-31 22:43:49	2:04:51	6.976	96.672	0.04
2015-03-31 22:44:19	2:05:21	6.976	96.672	0.04
2015-03-31 22:44:49	2:05:51	6.976	96.672	0.04
2015-03-31 22:45:19	2:06:21	6.976	96.672	0.04
2015-03-31 22:45:49	2:06:51	6.976	96.672	0.04
2015-03-31 22:46:19	2:07:21	6.976	96.672	0.04
2015-03-31 22:46:49	2:07:51	6.976	96.672	0.04
2015-03-31 22:47:19	2:08:21	6.976	96.672	0.04
2015-03-31 22:47:49	2:08:51	6.976	96.672	0.04
2015-03-31 22:48:19	2:09:21	6.976	96.672	0.04
2015-03-31 22:48:49	2:09:51	6.976	96.672	0.04
2015-03-31 22:49:19	2:10:21	6.976	96.672	0.04
2015-03-31 22:49:49	2:10:51	6.976	96.672	0.04
2015-03-31 22:50:19	2:11:21	6.976	96.672	0.04
2015-03-31 22:50:49	2:11:51	6.976	96.672	0.04
2015-03-31 22:51:19	2:12:21	6.976	96.672	0.04
2015-03-31 22:51:49	2:12:51	6.976	96.672	0.04
2015-03-31 22:52:19	2:13:21	6.976	96.672	0.04
2015-03-31 22:52:49	2:13:51	6.976	96.672	0.04
2015-03-31 22:53:19	2:14:21	6.976	96.672	0.04
2015-03-31 22:53:49	2:14:51	6.976	96.672	0.04
2015-03-31 22:54:19	2:15:21	6.976	96.672	0.04
2015-03-31 22:54:49	2:15:51	6.976	96.672	0.04
2015-03-31 22:55:19	2:16:21	6.976	96.672	0.04
2015-03-31 22:55:49	2:16:51	6.976	96.672	0.04
2015-03-31 22:56:19	2:17:21	6.976	96.672	0.04
2015-03-31 22:56:49	2:17:51	6.976	96.672	0.04
2015-03-31 22:57:19	2:18:21	6.976	96.672	0.04
2015-03-31 22:57:49	2:18:51	6.976	96.672	0.04
2015-03-31 22:58:19	2:19:21	6.976	96.672	0.04
2015-03-31 22:58:49	2:19:51	6.976	96.672	0.04
2015-03-31 22:59:19	2:20:21	6.976	96.672	0.04
2015-03-31 22:59:49	2:20:51	6.976	96.672	0.04
2015-03-31 23:00:19	2:21:21	6.976	96.672	0.04
2015-03-31 23:00:49	2:21:51	6.976	96.672	0.04
2015-03-31 23:01:19	2:22:21	6.976	96.672	0.04
2015-03-31 23:01:49	2:22:51	6.976	96.672	0.04
2015-03-31 23:02:19	2:23:21	6.976	96.672	0.04
2015-03-31 23:02:49	2:23:51	6.976	96.672	0.04
2015-03-31 23:03:19	2:24:21	6.976	96.672	0.04
2015-03-31 23:03:49	2:24:51	6.976	96.672	0.04
2015-03-31 23:04:19	2:25:21	6.976	96.672	0.04
2015-03-31 23:04:49	2:25:51	6.976	96.672	0.04
2015-03-31 23:05:19	2:26:21	6.976	96.672	0.04
2015-03-31 23:05:49	2:26:51	6.976	96.672	0.04
2015-03-31 23:06:19	2:27:21	6.976	96.672	0.04
2015-03-31 23:06:49	2:27:51	6.976	96.672	0.04
2015-03-31 23:07:19	2:28:21	6.976	96.672	0.04
2015-03-31 23:07:49	2:28:51	6.976	96.672	0.04
2015-03-31 23:08:19	2:29:21	6.976	96.672	0.04
2015-03-31 23:08:49	2:29:51	6.972	96.484	0.04
2015-03-31 23:09:19	2:30:21	6.972	96.484	0.04
2015-03-31 23:09:49	2:30:51	6.972	96.484	0.04
2015-03-31 23:10:19	2:31:21	6.972	96.484	0.04
2015-03-31 23:10:49	2:31:51	6.972	96.484	0.04
2015-03-31 23:11:19	2:32:21	6.972	96.484	0.04
2015-03-31 23:11:49	2:32:51	6.972	96.484	0.04
2015-03-31 23:12:19	2:33:21	6.972	96.484	0.04
2015-03-31 23:12:49	2:33:51	6.972	96.484	0.04
2015-03-31 23:13:19	2:34:21	6.972	96.484	0.04
2015-03-31 23:13:49	2:34:51	6.972	96.484	0.04
2015-03-31 23:14:19	2:35:21	6.972	96.484	0.04
2015-03-31 23:14:49	2:35:51	6.972	96.484	0.04
2015-03-31 23:15:19	2:36:21	6.972	96.484	0.04
2015-03-31 23:15:49	2:36:51	6.972	96.484	0.04
2015-03-31 23:16:19	2:37:21	6.972	96.484	0.04
2015-03-31 23:16:49	2:37:51	6.972	96.484	0.04
2015-03-31 23:17:19	2:38:21	6.972	96.484	0.04
2015-03-31 23:17:49	2:38:51	6.972	96.484	0.04
2015-03-31 23:18:19	2:39:21	6.972	96.484	0.04
2015-03-31 23:18:49	2:39:51	6.972	96.484	0.04
2015-03-31 23:19:19	2:40:21	6.972	96.484	0.04
2015-03-31 23:19:49	2:40:51	6.972	96.484	0.04
2015-03-31 23:20:19	2:41:21	6.972	96.484	0.04
2015-03-31 23:20:49	2:41:51	6.972	96.484	0.04
2015-03-31 23:21:19	2:42:21	6.972	96.484	0.04
2015-03-31 23:21:49	2:42:51	6.972	96.484	0.04
2015-03-31 23:22:19	2:43:21	6.972	96.484	0.04
2015-03-31 23:22:49	2:43:51	6.972	96.484	0.04
2015-03-31 23:23:19	2:44:21	6.972	96.484	0.04
2015-03-31 23:23:49	2:44:51	6.972	96.484	0.04
2015-03-31 23:24:19	2:45:21	6.972	96.484	0.04
2015-03-31 23:24:49	2:45:51	6.972	96.484	0.04
2015-03-31 23:25:19	2:46:21	6.972	96.484	0.04
2015-03-31 23:25:49	2:46:51	6.972	96.484	0.04
2015-03-31 23:26:19	2:47:21	6.972	96.484	0.04
2015-03-31 23:26:49	2:47:51	6.972	96.484	0.04
2015-03-31 23:27:19	2:48:21	6.972	96.484	0.04
2015-03-31 23:27:49	2:48:51	6.972	96.484	0.04
2015-03-31 23:28:19	2:49:21	6.972	96.484	0.04
2015-03-31 23:28:49	2:49:51	6.972	96.484	0.04
2015-03-31 23:29:19	2:50:21	6.972	96.484	0.04
2015-03-31 23:29:49	2:50:51	6.972	96.484	0.04
2015-03-31 23:30:19	2:51:21	6.972	96.484	0.04
2015-03-31 23:30:49	2:51:51	6.972	96.484	0.04
2015-03-31 23:31:19	2:52:21	6.972	96.484	0.04
2015-03-31 23:31:49	2:52:51	6.972	96.484	0.04
2015-03-31 23:32:19	2:53:21	6.972	96.484	0.04
2015-03-31 23:32:49	2:53:51	6.972	96.484	0.04
2015-03-31 23:33:19	2:54:21	6.972	96.484	0.04
2015-03-31 23:33:49	2:54:51	6.972	96.484	0.04
2015-03-31 23:34:19	2:55:21	6.972	96.484	0.04
2015-03-31 23:34:49	2:55:51	6.972	96.484	0.04
2015-03-31 23:35:19	2:56:21	6.972	96.484	0.04
2015-03-31 23:35:49	2:56:51	6.972	96.484	0.04
2015-03-31 23:36:19	2:57:21	6.972	96.484	0.04
2015-03-31 23:36:49	2:57:51	6.972	96.484	0.04
2015-03-31 23:37:19	2:58:21	6.972	96.484	0.04
2015-03-31 23:37:49	2:58:51	6.972	96.484	0.04
2015-03-31 23:38:19	2:59:21	6.972	96.484	0.04
2015-03-31 23:38:49	2:59:51	6.976	97.065	0.04
2015-03-31 23:39:19	3:00:21	6.976	97.065	0.04
2015-03-31 23:39:49	3:00:51	6.976	97.065	0.04
2015-03-31 23:40:19	3:01:21	6.976	97.065	0.04
2015-03-31 23:40:49	3:01:51	6.976	97.065	0.04
2015-03-31 23:41:19	3:02:21	6.976	97.065	0.04
2015-03-31 23:41:49	3:02:51	6.976	97.065	0.04
2015-03-31 23:42:19	3:03:21	6.976	97.065	0.04
2015-03-31 23:42:49	3:03:51	6.976	97.065	0.04
2015-03-31 23:43:19	3:04:21	6.976	97.065	0.04
2015-03-31 23:43:49	3:04:51	6.976	97.065	0.04
2015-03-31 23:44:19	3:05:21	6.976	97.065	0.04
2015-03-31 23:44:49	3:05:51	6.976	97.065	0.04
2015-03-31 23:45:19	3:06:21	6.976	97.065	0.04
2015-03-31 23:45:49	3:06:51	6.976	97.065	0.04
2015-03-31 23:46:19	3:07:21	6.976	97.065	0.04
2015-03-31 23:46:49	3:07:51	6.976	97.065	0.04
2015-03-31 23:47:19	3:08:21	6.976	97.065	0.04
2015-03-31 23:47:49	3:08:51	6.976	97.065	0.04
2015-03-31 23:48:19	3:09:22	6.976	97.065	0.04
2015-03-31 23:48:49	3:09:51	6.976	97.065	0.04
2015-03-31 23:49:19	3:10:21	6.976	97.065	0.04
2015-03-31 23:49:49	3:10:51	6.976	97.065	0.04
2015-03-31 23:50:19	3:11:21	6.976	97.065	0.04
2015-03-31 23:50:49	3:11:51	6.976	97.065	0.04
2015-03-31 23:51:19	3:12:21	6.976	97.065	0.04
2015-03-31 23:51:49	3:12:51	6.976	97.065	0.04
2015-03-31 23:52:19	3:13:21	6.976	97.065	0.04
2015-03-31 23:52:49	3:13:51	6.976	97.065	0.04
2015-03-31 23:53:19	3:14:21	6.976	97.065	0.04
2015-03-31 23:53:49	3:14:51	6.976	97.065	0.04
2015-03-31 23:54:19	3:15:21	6.976	97.065	0.04
2015-03-31 23:54:49	3:15:51	6.976	97.065	0.04
2015-03-31 23:55:19	3:16:21	6.976	97.065	0.04
2015-03-31 23:55:49	3:16:51	6.976	97.065	0.04
2015-03-31 23:56:19	3:17:21	6.976	97.065	0.04
2015-03-31 23:56:49	3:17:51	6.976	97.065	0.04
2015-03-31 23:57:19	3:18:21	6.976	97.065	0.04
2015-03-31 23:57:49	3:18:51	6.976	97.065	0.04
2015-03-31 23:58:19	3:19:21	6.976	97.065	0.04
2015-03-31 23:58:49	3:19:51	6.976	97.065	0.04
2015-03-31 23:59:19	3:20:21	6.976	97.065	0.04
2015-03-31 23:59:49	3:20:51	6.976	97.065	0.04
2015-04-01 00:00:19	3:21:21	6.976	97.065	0.04
2015-04-01 00:00:49	3:21:51	6.976	97.065	0.04
2015-04-01 00:01:19	3:22:21	6.976	97.065	0.04
2015-04-01 00:01:49	3:22:51	6.976	97.065	0.04
2015-04-01 00:02:19	3:23:21	6.976	97.065	0.04
2015-04-01 00:02:49	3:23:51	6.976	97.065	0.04
2015-04-01 00:03:19	3:24:21	6.976	97.065	0.04
2015-04-01 00:03:49	3:24:51	6.976	97.065	0.04
2015-04-01 00:04:19	3:25:21	6.976	97.065	0.04
2015-04-01 00:04:49	3:25:51	6.976	97.065	0.04
2015-04-01 00:05:19	3:26:21	6.976	97.065	0.04
2015-04-01 00:05:49	3:26:51	6.976	97.065	0.04
2015-04-01 00:06:19	3:27:21	6.976	97.065	0.04
2015-04-01 00:06:49	3:27:51	6.976	97.065	0.04
2015-04-01 00:07:19	3:28:21	6.976	97.065	0.04
2015-04-01 00:07:49	3:28:51	6.976	97.065	0.04
2015-04-01 00:08:19	3:29:21	6.976	97.065	0.04
2015-04-01 00:08:49	3:29:51	6.972	96.781	0.04
2015-04-01 00:09:19	3:30:21	6.972	96.781	0.04
2015-04-01 00:09:49	3:30:51	6.972	96.781	0.04
2015-04-01 00:10:19	3:31:21	6.972	96.781	0.04
2015-04-01 00:10:49	3:31:51	6.972	96.781	0.04
2015-04-01 00:11:19	3:32:21	6.972	96.781	0.04
2015-04-01 00:11:49	3:32:51	6.972	96.781	0.04
2015-04-01 00:12:19	3:33:21	6.972	96.781	0.04
2015-04-01 00:12:49	3:33:51	6.972	96.781	0.04
2015-04-01 00:13:19	3:34:21	6.972	96.781	0.04
2015-04-01 00:13:49	3:34:51	6.972	96.781	0.04
2015-04-01 00:14:19	3:35:21	6.972	96.781	0.04
2015-04-01 00:14:49	3:35:51	6.972	96.781	0.04
2015-04-01 00:15:19	3:36:21	6.972	96.781	0.04
2015-04-01 00:15:49	3:36:51	6.972	96.781	0.04
2015-04-01 00:16:19	3:37:21	6.972	96.781	0.04
2015-04-01 00:16:49	3:37:52	6.972	96.781	0.04
2015-04-01 00:17:19	3:38:21	6.972	96.781	0.04
2015-04-01 00:17:49	3:38:51	6.972	96.781	0.04
2015-04-01 00:18:19	3:39:21	6.972	96.781	0.04
2015-04-01 00:18:49	3:39:51	6.972	96.781	0.04
2015-04-01 00:19:19	3:40:21	6.972	96.781	0.04
2015-04-01 00:19:49	3:40:51	6.972	96.781	0.04
2015-04-01 00:20:19	3:41:21	6.972	96.781	0.04
2015-04-01 00:20:49	3:41:51	6.972	96.781	0.04
2015-04-01 00:21:19	3:42:21	6.972	96.781	0.04
2015-04-01 00:21:49	3:42:51	6.972	96.781	0.04
2015-04-01 00:22:19	3:43:21	6.972	96.781	0.04
2015-04-01 00:22:49	3:43:51	6.972	96.781	0.04
